artist,album,song_title,lexical_complexity,rhyme_complexity,semantic_depth,narrative_structure,emotional_expressiveness,composite_score
Lil Wayne,We The Best,Brown Paper Bag,0.2357619611672051,0.7411147340104863,0.46474705846376746,0.6594331647145864,0.18759726969886448,0.46181491607577696
Kanye West,This Is Acting / 1000 Forms Of Fear (2 CD Deux Albums Originaux),Reaper,0.4419276385160837,0.28280592259279685,0.8058822381486687,0.6280865837273849,0.45503583777740425,0.5054836110957383
Kanye West,BULLY V1,CAN’T HURRY LOVE,0.3200391728452469,0.2315782811920813,0.3444760349474027,0.655359331499023,0.8317517812179356,0.45545186782499086
Drake,Unknown,Blind Faith,0.2468511938603705,0.5686133714793667,0.5493459237393555,0.7027307815875621,0.592051830887788,0.5252127498054788
Drake,Scorpion,Survival,0.3865930531665003,0.19399596507709585,0.5729837600931698,0.6554203555007819,0.7037347721918659,0.4794743616846985
Kendrick Lamar,Unknown,Falsehood,0.4280108715129357,0.8390236160041146,0.7907376742513204,0.6482536599180515,0.5307810706795723,0.6568998762775021
Lil Wayne,"Young Money: The Mixtape, Vol. 1",Knuck If You Buck,0.3966543633046882,0.1117402091734793,0.7520160334882817,0.6381117310113636,0.540446438556185,0.46147517901490537
Kanye West,Bitch I’m the Shit 2,Feel Me,0.39046368792274627,0.8186966978364886,0.6048575827224141,0.6420393077549619,0.09918207592129465,0.5198807399356574
Lil Wayne,X,Loyal,0.347202204562788,0.32976117090685353,0.5736229014594059,0.6480341569266261,0.18441643791608223,0.40069372505336254
Lil Wayne,5 ★ Stunna,100 Million,0.36177771285106636,0.5337270308330924,0.5695961566209495,0.6731786031804508,0.1899986610441532,0.4586830542885745
Kanye West,VULTURES 2 (Digital Deluxe),RIVER,0.36507678203275734,0.29512087991066666,0.5864005352494883,0.6358514751758062,0.5606787822344561,0.4715891611573779
Drake,Vices,Number 15,0.4357545352671971,0.0739921252921759,0.7619137650000118,0.635024892336509,0.6012446348104012,0.4735343521890424
Kendrick Lamar,The World Is Yours,New Freezer,0.29768018518552797,0.40826964378635006,0.390579121952527,0.6762695058628356,0.12239357274814452,0.36563841280325277
Kendrick Lamar,90059,Vice City,0.5055582770279822,0.6572559130047064,0.6110508430460296,0.6108798559682552,0.611373025137456,0.6015423856887084
Kanye West,The Lost Remixes,Buy U A Drank (Shawty Snappin’) [Remix],0.2961069636588511,0.5198015967253703,0.6476559810602441,0.6486922980707395,0.4477999734632036,0.5055668275284133
Drake,Unknown,Tim Westwood Freestyle,0.40808819469378144,0.15710779307275027,0.7143881111152652,0.643506095889525,0.22183876072797304,0.40466587595902026
Drake,Sean Don,Blessings,0.34282571088879915,0.3387750621751366,0.7575451786814339,0.7010211997827579,0.8415939349677883,0.5782399104188021
Lil Wayne,Tha Carter II,I’m A Dboy,0.3086962836525623,0.5673285247292215,0.5602176225736007,0.686859937404234,0.0842842085664167,0.4355007447514564
Kendrick Lamar,The Yellow Album,We Ball,0.42969669746507516,0.11123605750797658,0.7374518775587192,0.6399305414230207,0.4371916239280232,0.44466663538081075
Kendrick Lamar,"good kid, m.A.A.d city (Deluxe Version)",Poetic Justice,0.29194251649893044,0.6625448851152951,0.7143053894857644,0.668249791430881,0.4950863947965669,0.5661405501497083
Lil Wayne,Bigga Than Life ,Dark Shades,0.31402525628440403,0.2283187361316364,0.6295681340377124,0.6580129208062273,0.7466038508547563,0.49382107038921774
Drake,X 100PRE,MIA,0.3547534880229844,0.5456573525218682,0.5561118889173587,0.6167046383436122,0.7129058455255194,0.5536742783751814
Drake,Iceman,DOG HOUSE,0.40440186565833114,0.6168233818613239,0.5149999646113311,0.6579774887240672,0.10134412941260004,0.4570516607103935
Drake,Take Care,The Ride,0.37940485605121377,0.20545470265932417,0.7677174747494152,0.6278723648143826,0.47541696286323337,0.47005238911976094
Drake,More Life,4422,0.2550814826453437,0.608076512861594,0.13892219031807115,0.6449116297045739,0.20087694719815197,0.36773199670339796
Drake,Unknown,Real Bad Karma,0.33856265331516766,0.3562602242928608,0.829141945448773,0.6608033262307734,0.6703069433486207,0.5557878634303435
Kanye West,The Blueprint Collector’s Edition,The Bounce,0.39753366380726307,0.3465109932334175,0.6217849879447943,0.609534719520246,0.08888796547494487,0.39969927968179175
Lil Wayne,Funeral (Deluxe),Funeral,0.4339829948571195,0.47284701955319786,0.6331701783736352,0.6003157714215169,0.5616478497022864,0.5340193251881353
Kanye West,The Man with the Iron Fists,White Dress,0.3750253289027294,0.15265480791798447,0.7222117426855846,0.6368217629235277,0.639126152003764,0.4809596111364409
Lil Wayne,Dedication 4,Mercy,0.3434397259160408,0.3515673908724332,0.6594215073942439,0.6575384114284657,0.14957780197723586,0.41701041648988224
Lil Wayne,Tha Carter II,Weezy Baby,0.3663266854296077,0.6562185811777671,0.6301567055441399,0.663872054672231,0.0981734839840179,0.4825668284868295
Lil Wayne,Dedication 5,Way I’m Ballin’,0.41022722489428715,0.058141578878012974,0.7324503393941791,0.6266960871120464,0.1684248500735666,0.3707602906587168
Dave,Unknown,Blazing*,0.34106778500956547,0.17224830569696614,0.5422500654100072,0.6282813042567829,0.16962369211745998,0.3478925805701655
Drake,Unknown,Tell Me,0.37676664580249997,0.820772068241201,0.40821439910193164,0.7308295064618536,0.6909228767243589,0.6099982273553364
Kendrick Lamar,"Here, My Dear",I Had No Idea,0.30197861635231915,0.22954168163172464,0.4286947144350012,0.6988339117292499,0.6542418549535115,0.4391935443154851
Lil Wayne,Tha Carter V (Deluxe),Mona Lisa,0.26953174038571015,0.3794553892919587,0.7593284829719341,0.6713445530132741,0.6197104239820261,0.5252796597429149
Kendrick Lamar,Overly Dedicated,The Heart Pt. 2,0.5397416111432332,0.2627352885438485,0.8859793071907694,0.6550856382195519,0.6998662382968066,0.5890640991950569
Kanye West,In a Perfect World... (I Like Edition),Knock You Down,0.3172204342238974,0.37112849750792265,0.6106267305240816,0.684999621643348,0.7543594174930528,0.5319733840716893
Kanye West,Unknown,Kanye West - 47th Grammy: Best Rap Album Acceptance Speech,0.6756125622741685,0.8882921496021878,0.5692044441002652,0.7125807388527319,0.5498602831868955,0.6878956061407226
Kendrick Lamar,Overly Dedicated,Ignorance is Bliss,0.4018666461813359,0.13336745376214196,0.5970092306376631,0.6535572659587056,0.7098613876888166,0.4731229062359044
Kanye West,VULTURES 2 (Digital Deluxe),CAN U BE,0.41415014437716524,0.8008819748540177,0.7799189144700732,0.6525153013361127,0.7101095091457853,0.6789335025125262
Drake,Scorpion,Ratchet Happy Birthday,0.38164331897542714,0.4237431684148997,0.36478594617024757,0.6432787202662497,0.3345108152860955,0.4186156162300164
Lil Wayne,Unknown,Both (Remix),0.307784612355404,0.26957060069231487,0.6992373329123975,0.7291147770559051,0.10025974780468973,0.3982162053459627
Kendrick Lamar,Longterm Mentality,Moscato,0.3496366088206814,0.16878489659788992,0.7892006270527792,0.62732847540608,0.5964546752637773,0.48335387768783206
Drake,Hook vs. Bridge,I Get Paper,0.42047029451203305,0.5622852683972619,0.6572227624134145,0.7107404153275384,0.1455700804179851,0.49183500686713283
Drake,DIAMANTE,Sideways,0.19928179865754345,0.36888214182672213,0.23837935118799564,0.7181590749791003,0.24640346394926546,0.3367573194625065
Lil Wayne,Guddaville,Demolition Freestyle Part 1,0.4632673425922566,0.12133269878368619,0.7102145317779142,0.6294280833572481,0.21399736166109845,0.40224323440576265
Drake,If You’re Reading This It’s Too Late,6 God,0.30374955501336864,0.36497750827069747,0.6129040422531853,0.6419606929181122,0.22083864952352428,0.41503693036340683
Kanye West,Late Registration,Crack Music,0.3667621206448746,0.7949560987552156,0.6683512778324965,0.6594842981337264,0.14102050677107086,0.5328884504585513
Kanye West,JESUS IS KING,Jesus Is Lord,0.4100176890060167,0.16197629922718296,0.08716690180096973,0.3909741435981586,0.0,0.19857711450791682
Kanye West,Yandhi,Spread Your Wings,0.3926305369925438,0.2509407033138395,0.7558923221454027,0.6344312766216338,0.15705489189244803,0.4190154175277839
Drake,Certified Lover Boy,In The Bible,0.2761219751447233,0.3216644679543009,0.7778750744315738,0.6700723366885765,0.548001721785727,0.5013267217642665
Dave,Unknown,Paper Cuts Remix,0.4147338737986683,0.0010072898367017124,0.6036508023928383,0.6070987531027134,0.531769045210779,0.4013473797050396
Kanye West,Graduation,Homecoming,0.3469539957320455,0.722052699476144,0.6215340208831848,0.6795545413731592,0.10862884641660402,0.4978697286813768
Kanye West,Unknown,After You,0.3210481982328408,0.5198617663907893,0.5436920686438096,0.7062108566651788,0.5556343855093212,0.5199720005746684
Drake,More Life,Nothings Into Somethings,0.508039562457329,0.14658903211381008,0.25431353819652275,0.6139260581305905,0.0,0.28120678687881145
Kanye West,Vibes,Can’t Stop,0.33874569002124705,0.7958914296536352,0.5182406151663982,0.6934962520225045,0.37864564588612104,0.5501236854315378
Kanye West,The Life of Pablo,Feedback,0.3071223934301855,0.40414661040228544,0.675834638159565,0.6259628454406511,0.6067225421133795,0.5128669941572951
Kendrick Lamar,MUSIC - SORRY 4 DA WAIT,MOJO JOJO,0.6797727936372899,0.21408297107267227,0.26568822565570194,0.41223396562914727,0.0,0.3044480414711385
Drake,Buy Or Bye 2 (Deluxe),Over the Top,0.33320228643388855,0.23930303866643815,0.5755921425785064,0.6603033615574879,0.36182899889999454,0.4129959494827106
Drake,Suffering from Success,I’m Still,0.40874179391997933,0.3613798682641861,0.6866201967569565,0.6886620372495024,0.24058657737771758,0.46083398626440253
Kendrick Lamar,Redemption,Wow Freestyle,0.3509790266037316,0.21188714637450853,0.6233184167462087,0.6778782217496884,0.5719684108351303,0.46390669069309454
Lil Wayne,Tha Carter,Walk In,0.371666714491003,0.3112833859154376,0.7153382681685232,0.6454559972577643,0.49841117946532987,0.4917224784924952
Lil Wayne,Careless World: Rise of the Last King,Lay You Down,0.330596289219654,0.3809256821309036,0.718665786377847,0.7024782188784366,0.7619661368236532,0.5628487958487223
Lil Wayne,Kiss the Ring,Bitches & Bottles (Let’s Get It Started),0.38985874964212447,0.6314753929028167,0.4868721072677569,0.6464845397135849,0.45877166477046283,0.5219420335188107
Lil Wayne,Tha Carter III (Deluxe Revised),3 Peat,0.4013356510604023,0.29476009628950434,0.7804776619252309,0.6755384776404477,0.6506801606942181,0.5415194904544135
Kendrick Lamar,Tha Blackprint,I’m On 2.0,0.33284929746821584,0.2271958110813234,0.8921232775303521,0.6443250264135294,0.5902486685904764,0.5164919554501692
Kendrick Lamar,Bastards of the Party (Original Motion Picture Soundtrack),My People,0.33887826526740367,0.28474707729058235,0.6990219846523813,0.7046509839048587,0.7958814696183497,0.5436407608160014
Drake,Comeback Season,Man of the Year,0.33620204401186515,0.22477286199436722,0.7673158253925868,0.675930251599935,0.42770879454403576,0.46382808602827963
Lil Wayne,I Am Not a Human Being II,Lay It Down,0.36685165434040373,0.34172845472290525,0.6713974684514301,0.6605852335534214,0.14812804706611848,0.4217953326853299
Lil Wayne,Tha Carter IV,She Will,0.29954910967505427,0.4007353800653284,0.7365310921783822,0.670812163027691,0.7433253243479101,0.5566867747107551
Kanye West,DAYTONA,Santeria,0.4464716071956693,0.2521365685593633,0.7149198232486689,0.6269599709022207,0.20396322780399911,0.4301490694248414
Lil Wayne,Special Effects,Bass Ackwards,0.3843624857049428,0.19432539235275031,0.6777502198873657,0.6527379962486902,0.500263074764666,0.45896720359688603
Drake,More Life,Jorja Interlude,0.309746884233692,0.19834760361698853,0.38957029106289737,0.5910217865280891,0.5131057157517587,0.38072474709313014
Kendrick Lamar,To Pimp a Butterfly,For Free? (Interlude),0.4716520354235214,0.11410348530397263,0.6613783711726491,0.6616890760302947,0.578543411812625,0.4700939964122965
Lil Wayne,Magic 3,Never Die,0.40963912902880245,0.18336218190334688,0.7197901024035566,0.6701328560850525,0.8071794969578646,0.5336822195666393
Lil Wayne,Dedication 6,What’s Next,0.43706917748151797,0.2412743510886238,0.7204788204890071,0.6497052267185633,0.583833360993298,0.506050643572705
Kendrick Lamar,Follow Me Home,No Joke,0.521292221138166,0.056722509691411814,0.6001939577049951,0.6048915069718023,0.5912454385504334,0.4474606769473422
Kanye West,VULTURES 1,TALKING,0.3389091336924016,0.6964761959078092,0.5004959935444382,0.7294150960260608,0.0,0.45141233882822934
Drake,FUTURE,Used to This,0.26405707992493554,0.20925873313803023,0.7185644149586113,0.7043998106996986,0.14929619607885006,0.38435819308194175
Drake,Pink Friday: Roman Reloaded,Champion,0.37922818835101657,0.25865040130634726,0.7343226965061315,0.6504893772007447,0.291142402736718,0.44317466442547176
Lil Wayne,Tha Carter,Earthquake / Shine,0.30686223119897454,0.4763635345308917,0.7235693189379065,0.6526719614676115,0.6036083624493156,0.543799660370104
Drake,For All The Dogs: Scary Hours Edition,Virginia Beach,0.4173381048789766,0.35523367152429725,0.6877184386683832,0.6461580496938172,0.5682653166931714,0.5203964973832531
Lil Wayne,No Ceilings 3,Tyler Herro,0.363156353491525,0.11419573808804107,0.7771910516005921,0.642720890206418,0.7362559629212831,0.5002777416556531
Kanye West,The Death of Adam,Stay Up! (Viagra),0.4386140613673129,0.7710104424668639,0.5865988813998411,0.684149772563238,0.5416743145732899,0.6087525279692905
Lil Wayne,Paper Trail,Swagga Like Us,0.2731979402228543,0.7728739205703555,0.6409843593901627,0.68951988125276,0.6447822159671143,0.6084393654465292
Lil Wayne,Dedication 6,Bank Account,0.35248714365808953,0.22444456670612967,0.5811595518231298,0.6374021436586202,0.46897374329122377,0.4322455509798141
Drake,More Life,No Long Talk,0.4170977757998766,0.14657903751134055,0.7039298987941147,0.6314414521894813,0.4728929874076295,0.45014510960658155
Lil Wayne,The Greatest DJ in the World Vol. 1,Pour Up,0.2460093556607604,0.5902335876095969,0.5460623576394983,0.7254298417023037,0.4797146961981727,0.510730155057431
Drake,Room for Improvement,All This Love,0.2654643568640933,0.4745006952081275,0.6336821155566926,0.7376427727004368,0.4309018985647989,0.49528126390421434
Drake,If You’re Reading This It’s Too Late,6 Man,0.3576432125977514,0.2157256670820558,0.6979601142705965,0.6607957017269805,0.5292470172623589,0.4700208408557024
Drake,"Buffalo Butch, Vol. 1",Buffalo Freestyle,0.5151316977491112,0.11056200425002174,0.7458625292718136,0.6468104486391578,0.44798443484749323,0.4664578007320627
Dave,Unknown,Bang and Slang,0.3098870351975159,0.48600827297638144,0.7461412784057416,0.6626350141737747,0.12010241361059612,0.4561234658129323
Drake,Never Box Me In,2 Mazza,0.5135674537524688,0.27578585260205446,0.5093953095712727,0.6131714648433694,0.10479674058400594,0.3864740836585685
Kendrick Lamar,Kamikaze,Greatest,0.20813616983923142,0.7610793946442899,0.20124746795028867,0.667655447117547,0.09518001113285343,0.39133089551317923
Kendrick Lamar,Unknown,Look Out For Detox,0.4171918423650241,0.13541807551802393,0.718972923912042,0.6191306833609804,0.6010165583460875,0.4741603863082838
Kendrick Lamar,"good kid, m.A.A.d city (Deluxe Version)","Bitch, Don’t Kill My Vibe",0.35542485718827654,0.5279135493257027,0.9013986103816684,0.7160017892966625,0.5498453373053366,0.6007124167009814
Kendrick Lamar,Section.80,Poe Mans Dreams (His Vice),0.29955539294768796,0.3623291260465295,0.7720386404007505,0.6698436376894578,0.5656056971188916,0.5184987732585171
Lil Wayne,Sorry 4 the Wait (Re-Release),Tunechi’s Room,0.40221776601722875,0.13029063257046242,0.743038607810423,0.6626852698415946,0.29374449918083445,0.419775623220552
Dave,Six Paths,Breathe,0.30760834673311555,0.4264993968245659,0.7035743395033347,0.7279470721888018,0.5000587981590359,0.518065206913559
Kendrick Lamar,Songs of Experience,American Soul,0.3033955780324129,0.41597360174160375,0.7737123553521139,0.662187157933911,0.7048896254657634,0.5597209858955456
Lil Wayne,Chasing Summer,Lucy’s Love,0.364083360144629,0.18758791420714824,0.6776500947649627,0.6132138380501369,0.28909183019940266,0.4050441112811065
Drake,$ome $exy $ongs 4 U,GIMME A HUG,0.39917343916175463,0.4531668184072759,0.7750644066340889,0.6317927533449497,0.7936856621452222,0.6016453191917746
Dave,Game Over,My 19th Birthday,0.31466416489942606,0.3433269448271855,0.9287852636965256,0.6985949780297167,1.0,0.6393108686304442
Drake,Human Nature*,Won’t Be Late,0.3908185628573463,0.2581217161625994,0.5173739784116869,0.667723020560403,0.5826695813097532,0.4628613066404676
Drake,So Far Gone,Little Bit,0.24625612334638008,0.40024803087012606,0.47981079338818045,0.6989900115851158,0.5673837872408222,0.46360065025037545
Kendrick Lamar,Unknown,Somebody,0.429508709492476,0.2372680243814352,0.4748591728037339,0.6825567836759514,0.8450511867165821,0.5115843374493099
Drake,No Ceilings,I’m Single,0.3997684871924279,1.0,0.26877620994644336,0.471314396537118,0.041028523383564254,0.46261180358505477
Drake,Come Home The Kids Miss You,Churchill Downs,0.3766562552561205,0.15059411161670494,0.806060094576634,0.6808410804275277,0.40870353244309454,0.4580586664234752
